# x y z  nx ny nz   (pre-displacement Vertex::N = bake ride input)
11.95406 4.10822 -34.90125  -0.436974 0.898723 -0.036742
11.93462 4.05374 -34.70853  -0.766291 0.545940 0.338744
12.21664 0.12760 -35.19271  0.780898 -0.542440 -0.309770
12.21664 0.12760 -34.60978  0.780897 -0.542441 0.309771
12.25864 0.78987 -35.34299  0.946653 -0.017181 -0.321797
12.25864 0.78987 -34.45950  0.946653 -0.017181 0.321797
12.25864 1.64329 -35.36246  0.924742 0.016293 -0.380245
12.25864 1.64329 -34.44003  0.924742 0.016293 0.380245
12.25864 2.25177 -35.29160  0.936212 0.059935 -0.346286
12.25864 2.25177 -34.51088  0.936212 0.059935 0.346288
12.25864 2.66560 -35.19278  0.900000 0.070816 -0.430099
12.25864 2.66560 -34.60971  0.899998 0.070816 0.430102
12.25864 2.90132 -35.18784  0.884292 -0.077221 -0.460504
12.25864 2.90132 -34.61465  0.884292 -0.077221 0.460504
12.25864 3.14752 -35.25702  0.925791 -0.071598 -0.371194
12.25864 3.14752 -34.54548  0.925791 -0.071595 0.371195
12.25864 3.58229 -35.31631  0.902860 0.000000 -0.429934
12.25864 3.58229 -34.48618  0.902860 -0.000000 0.429934
12.25864 3.85992 -35.24714  0.870953 0.201537 -0.448133
12.25864 3.85992 -34.55536  0.870955 0.201529 0.448133
12.25864 4.05374 -35.09396  0.706483 0.579060 -0.406904
12.23920 4.10822 -34.90125  0.304218 0.930330 -0.204788
12.23920 4.10822 -34.90125  0.304218 0.930328 0.204796
12.25864 4.05374 -34.70853  0.706483 0.579065 0.406897
12.09663 4.15741 -34.79324  -0.000000 0.951852 0.306557
12.29968 4.09535 -34.90125  0.902989 0.429664 0.000000
12.25864 4.09564 -34.80242  0.471727 0.856162 0.210856
12.09663 4.17037 -34.90125  0.000000 0.993645 0.112559
11.92759 4.07412 -34.90125  -0.978334 0.207031 -0.000000
11.93462 4.09564 -34.80242  -0.546349 0.821935 0.161012
12.09663 4.02781 -34.59883  0.000000 0.642218 0.766522
12.09663 4.11421 -34.69063  0.000000 0.793643 0.608383
12.28672 4.10822 -34.90125  0.208051 0.978118 0.000000
12.09663 4.17037 -34.90125  0.000000 0.993645 -0.112557
11.93390 4.09125 -34.90125  -0.789907 0.613227 -0.000000
12.09663 4.17037 -34.90125  0.000000 0.000000 0.000000
12.09663 4.15741 -35.00925  0.000000 0.951850 -0.306564
12.25864 4.09564 -35.00007  0.471727 0.856162 -0.210856
12.09663 4.02781 -35.20366  -0.000000 0.642218 -0.766522
12.09663 4.11421 -35.11185  -0.000000 0.793643 -0.608383
11.93462 4.09564 -35.00007  -0.546349 0.821935 -0.161013
12.31264 3.96993 -34.90125  0.997894 0.064868 0.000000
12.25864 3.96993 -34.62453  0.768397 0.384296 0.511745
11.92382 3.96993 -34.90125  -0.999873 0.015923 0.000000
11.93462 3.96993 -34.62453  -0.814227 0.362460 0.453494
12.09663 3.79020 -34.46922  0.000000 0.293816 0.955862
12.09663 3.91440 -34.52322  0.000000 0.496422 0.868082
12.25864 3.96993 -35.17796  0.768395 0.384298 -0.511747
12.09663 3.79020 -35.33327  0.000000 0.293833 -0.955857
12.09663 3.91440 -35.27926  0.000000 0.496422 -0.868082
11.93462 3.96993 -35.17796  -0.814225 0.362462 -0.453496
12.31264 3.73944 -34.90125  0.999845 0.017619 -0.000000
12.25864 3.73944 -34.50595  0.897113 0.084449 0.433654
11.92382 3.73944 -34.90125  -0.999994 0.003524 -0.000000
11.93462 3.73944 -34.50595  -0.929925 0.073353 0.360360
12.09663 3.40137 -34.46922  -0.000000 -0.143092 0.989709
12.09663 3.62819 -34.44762  0.000000 -0.000000 1.000000
12.25864 3.73944 -35.29655  0.897113 0.084449 -0.433654
12.09663 3.40137 -35.33327  0.000000 -0.143092 -0.989709
12.09663 3.62819 -35.35487  0.000000 0.000000 -1.000000
11.93462 3.73944 -35.29655  -0.929925 0.073353 -0.360360
12.31264 3.36229 -34.90125  0.999963 -0.008597 0.000000
12.25864 3.36229 -34.50595  0.850141 -0.068208 0.522119
11.92382 3.36229 -34.90125  -0.999999 -0.001720 0.000000
11.93462 3.36229 -34.50595  -0.886602 -0.063315 0.458178
12.09663 3.03416 -34.55563  -0.000000 -0.285475 0.958386
12.09663 3.17996 -34.51242  -0.000000 -0.222964 0.974827
12.25864 3.36229 -35.29655  0.850140 -0.068206 -0.522120
12.09663 3.03416 -35.24686  0.000000 -0.285475 -0.958386
12.09663 3.17996 -35.29007  -0.000000 -0.222974 -0.974824
11.93462 3.36229 -35.29655  -0.886602 -0.063313 -0.458179
12.31264 3.00608 -34.90125  0.999890 -0.014837 0.000000
12.25864 3.00608 -34.58501  0.796443 -0.155851 0.584285
11.92382 3.00608 -34.90125  -0.999996 -0.002968 0.000000
11.93462 3.00608 -34.58501  -0.843281 -0.146880 0.517014
12.09663 2.81814 -34.59883  0.000000 0.022207 0.999753
12.09663 2.92615 -34.58803  -0.000000 -0.190845 0.981620
12.25864 3.00608 -35.21748  0.796440 -0.155856 -0.584287
12.09663 2.81814 -35.20366  0.000000 0.022222 -0.999753
12.09663 2.92615 -35.21446  -0.000000 -0.190836 -0.981622
11.93462 3.00608 -35.21748  -0.843278 -0.146884 -0.517017
12.31264 2.79655 -34.90125  1.000000 -0.000000 0.000000
12.25864 2.79655 -34.62453  0.817292 0.010858 0.576122
11.92382 2.79655 -34.90125  -1.000000 0.000000 0.000000
11.93462 2.79655 -34.62453  -0.870393 0.010293 0.492250
12.09663 2.49413 -34.53403  0.000000 0.245422 0.969416
12.09663 2.68314 -34.58263  -0.000000 0.190845 0.981620
12.25864 2.79655 -35.17796  0.817293 0.010862 -0.576120
12.09663 2.49413 -35.26846  -0.000000 0.245422 -0.969416
12.09663 2.68314 -35.21986  -0.000000 0.190845 -0.981620
11.93462 2.79655 -35.17796  -0.870394 0.010296 -0.492249
12.31264 2.48226 -34.90125  0.999922 0.012475 0.000000
12.25864 2.48226 -34.56524  0.827094 0.124542 0.548092
11.92382 2.48226 -34.90125  -0.999997 0.002495 0.000000
11.93462 2.48226 -34.56524  -0.868503 0.116404 0.481822
12.09663 1.97570 -34.42602  0.000000 0.107154 0.994242
12.09663 2.25652 -34.47462  0.000000 0.198486 0.980104
12.25864 2.48226 -35.23725  0.827096 0.124539 -0.548090
12.09663 1.97570 -35.37647  0.000000 0.107150 -0.994243
12.09663 2.25652 -35.32787  0.000000 0.198486 -0.980104
11.93462 2.48226 -35.23725  -0.868505 0.116401 -0.481820
12.31264 1.97938 -34.90125  0.999979 0.006474 0.000000
12.25864 1.97938 -34.46642  0.917864 0.046829 0.394123
11.92382 1.97938 -34.90125  -0.999999 0.001295 0.000000
11.93462 1.97938 -34.46642  -0.946065 0.041894 0.321256
12.09663 1.19460 -34.39707  0.000000 -0.024178 0.999708
12.09663 1.62922 -34.39718  0.000000 0.024147 0.999709
12.25864 1.97938 -35.33607  0.917865 0.046829 -0.394121
12.09663 1.19460 -35.40541  -0.000000 -0.024178 -0.999708
12.09663 1.62922 -35.40531  -0.000000 0.024143 -0.999709
11.93462 1.97938 -35.33607  -0.946066 0.041894 -0.321255
12.31264 1.22172 -34.90125  0.999999 -0.001350 0.000000
12.25864 1.22172 -34.43993  0.820063 -0.013394 0.572116
11.92382 1.22172 -34.90125  -1.000000 -0.000270 0.000000
11.93462 1.22172 -34.43993  -0.850233 -0.012361 0.526261
12.09663 0.37117 -34.45410  -0.000000 -0.256248 0.966611
12.09663 0.74940 -34.41846  -0.000000 -0.064381 0.997925
12.25864 1.22172 -35.36256  0.820060 -0.013393 -0.572120
12.09663 0.37117 -35.34839  0.000000 -0.256243 -0.966613
12.09663 0.74940 -35.38403  0.000000 -0.064378 -0.997926
11.93462 1.22172 -35.36256  -0.850231 -0.012360 -0.526265
12.09663 0.02642 -34.90125  -0.000000 -1.000000 0.000000
12.31264 0.35240 -34.90125  0.994081 -0.108641 -0.000000
12.25864 0.04892 -34.90125  0.833592 -0.552381 -0.000000
12.09663 0.11260 -34.58728  -0.000000 -0.687135 0.726530
11.92382 0.35240 -34.90125  -0.998198 -0.060001 0.000000
11.93462 0.04892 -34.90125  -0.883529 -0.468377 0.000000
12.09663 0.11260 -35.21522  0.000000 -0.687138 -0.726527
12.25864 0.35240 -34.49211  0.884409 -0.126257 0.449310
11.93462 0.35240 -34.49211  -0.916992 -0.119266 0.380659
12.25864 0.35240 -35.31038  0.884410 -0.126259 -0.449308
11.93462 0.35240 -35.31038  -0.916992 -0.119267 -0.380658
11.92382 0.78987 -34.90125  -1.000000 -0.000626 0.000000
12.31264 0.78987 -34.90125  0.999995 -0.003128 0.000000
11.92382 1.64329 -34.90125  -1.000000 0.000575 0.000000
12.31264 1.64329 -34.90125  0.999996 0.002875 0.000000
11.92382 2.25177 -34.90125  -0.999998 0.002144 0.000000
12.31264 2.25177 -34.90125  0.999942 0.010722 -0.000000
11.92382 2.66560 -34.90125  -0.999999 0.001252 -0.000000
12.31264 2.66560 -34.90125  0.999980 0.006261 -0.000000
11.92382 2.90132 -34.90125  -0.999999 -0.001199 0.000000
12.31264 2.90132 -34.90125  0.999982 -0.005994 0.000000
11.92382 3.14752 -34.90125  -0.999997 -0.002490 -0.000000
12.31264 3.14752 -34.90125  0.999923 -0.012451 0.000000
11.92382 3.58229 -34.90125  -1.000000 0.000000 -0.000000
12.31264 3.58229 -34.90125  1.000000 0.000000 0.000000
11.92382 3.85992 -34.90125  -0.999977 0.006782 0.000000
12.31264 3.85992 -34.90125  0.999425 0.033893 0.000000
11.92479 4.04821 -34.90125  -0.998607 0.052769 0.000000
12.31264 4.05374 -34.90125  0.975797 0.218678 0.000000
-12.25864 4.05374 -34.70853  -0.706483 0.579065 0.406897
-12.25864 4.09564 -34.80242  -0.471727 0.856162 0.210856
-12.09663 4.15741 -34.79324  0.000000 0.951852 0.306557
-12.09663 4.11421 -34.69063  0.000000 0.793643 0.608383
-12.23920 4.10822 -34.90125  -0.304218 0.930328 0.204796
-12.09663 4.17037 -34.90125  0.000000 0.993645 0.112559
-11.95406 4.10822 -34.90125  0.436974 0.898723 -0.036742
-11.93462 4.09564 -34.80242  0.546349 0.821935 0.161012
-11.93462 4.05374 -34.70853  0.766291 0.545940 0.338744
-12.28672 4.10822 -34.90125  -0.208051 0.978118 0.000000
-12.09663 4.17037 -34.90125  0.000000 0.000000 0.000000
-12.23920 4.10822 -34.90125  -0.304218 0.930330 -0.204788
-12.09663 4.17037 -34.90125  -0.000000 0.993645 -0.112557
-11.95406 4.10822 -34.90125  0.436974 0.898724 0.036741
-11.93390 4.09125 -34.90125  0.789907 0.613227 0.000000
-12.25864 4.09564 -35.00007  -0.471727 0.856162 -0.210856
-12.09663 4.15741 -35.00925  0.000000 0.951850 -0.306564
-12.25864 4.05374 -35.09396  -0.706483 0.579060 -0.406904
-12.09663 4.11421 -35.11185  -0.000000 0.793643 -0.608383
-11.93462 4.05374 -35.09396  0.766291 0.545936 -0.338750
-11.93462 4.09564 -35.00007  0.546349 0.821935 -0.161012
-12.09663 3.91440 -34.52322  -0.000000 0.496422 0.868082
-12.25864 3.85992 -34.55536  -0.870955 0.201529 0.448133
-12.25864 3.96993 -34.62453  -0.768397 0.384296 0.511745
-12.09663 4.02781 -34.59883  0.000000 0.642218 0.766522
-11.93462 3.96993 -34.62453  0.814227 0.362460 0.453494
-11.93462 3.85992 -34.55536  0.909515 0.179076 0.375118
-12.25864 3.96993 -35.17796  -0.768395 0.384298 -0.511747
-12.09663 4.02781 -35.20366  -0.000000 0.642218 -0.766522
-12.25864 3.85992 -35.24714  -0.870953 0.201537 -0.448133
-12.09663 3.91440 -35.27926  0.000000 0.496422 -0.868082
-11.93462 3.85992 -35.24714  0.909514 0.179084 -0.375118
-11.93462 3.96993 -35.17796  0.814225 0.362462 -0.453496
-12.09663 3.62819 -34.44762  0.000000 -0.000000 1.000000
-12.25864 3.58229 -34.48618  -0.902860 0.000000 0.429934
-12.25864 3.73944 -34.50595  -0.897113 0.084449 0.433654
-12.09663 3.79020 -34.46922  -0.000000 0.293816 0.955862
-11.93462 3.73944 -34.50595  0.929925 0.073353 0.360360
-11.93462 3.58229 -34.48618  0.934488 0.000000 0.355996
-12.25864 3.73944 -35.29655  -0.897113 0.084449 -0.433654
-12.09663 3.79020 -35.33327  -0.000000 0.293833 -0.955857
-12.25864 3.58229 -35.31631  -0.902860 -0.000000 -0.429934
-12.09663 3.62819 -35.35487  -0.000000 0.000000 -1.000000
-11.93462 3.58229 -35.31631  0.934488 0.000000 -0.355996
-11.93462 3.73944 -35.29655  0.929925 0.073353 -0.360360
-12.09663 3.17996 -34.51242  -0.000000 -0.222964 0.974827
-12.25864 3.14752 -34.54548  -0.925791 -0.071595 0.371195
-12.25864 3.36229 -34.50595  -0.850141 -0.068208 0.522119
-12.09663 3.40137 -34.46922  -0.000000 -0.143092 0.989709
-11.93462 3.36229 -34.50595  0.886602 -0.063315 0.458178
-11.93462 3.14752 -34.54548  0.958930 -0.059326 0.277368
-12.25864 3.36229 -35.29655  -0.850140 -0.068206 -0.522120
-12.09663 3.40137 -35.33327  -0.000000 -0.143092 -0.989709
-12.25864 3.14752 -35.25702  -0.925791 -0.071598 -0.371194
-12.09663 3.17996 -35.29007  -0.000000 -0.222974 -0.974824
-11.93462 3.14752 -35.25702  0.958931 -0.059329 -0.277367
-11.93462 3.36229 -35.29655  0.886602 -0.063313 -0.458179
-12.09663 2.92615 -34.58803  0.000000 -0.190845 0.981620
-12.25864 2.90132 -34.61465  -0.884292 -0.077221 0.460504
-12.25864 3.00608 -34.58501  -0.796443 -0.155851 0.584285
-12.09663 3.03416 -34.55563  -0.000000 -0.285475 0.958386
-11.93462 3.00608 -34.58501  0.843281 -0.146880 0.517014
-11.93462 2.90132 -34.61465  0.932213 -0.065125 0.356003
-12.25864 3.00608 -35.21748  -0.796440 -0.155856 -0.584287
-12.09663 3.03416 -35.24686  0.000000 -0.285475 -0.958386
-12.25864 2.90132 -35.18784  -0.884292 -0.077221 -0.460504
-12.09663 2.92615 -35.21446  -0.000000 -0.190836 -0.981622
-11.93462 2.90132 -35.18784  0.932213 -0.065125 -0.356003
-11.93462 3.00608 -35.21748  0.843278 -0.146884 -0.517017
-12.09663 2.68314 -34.58263  0.000000 0.190845 0.981620
-12.25864 2.66560 -34.60971  -0.899998 0.070816 0.430102
-12.25864 2.79655 -34.62453  -0.817292 0.010858 0.576122
-12.09663 2.81814 -34.59883  0.000000 0.022207 0.999753
-11.93462 2.79655 -34.62453  0.870393 0.010293 0.492250
-11.93462 2.66560 -34.60971  0.943416 0.059386 0.326252
-12.25864 2.79655 -35.17796  -0.817293 0.010862 -0.576120
-12.09663 2.81814 -35.20366  0.000000 0.022222 -0.999753
-12.25864 2.66560 -35.19278  -0.900000 0.070816 -0.430099
-12.09663 2.68314 -35.21986  0.000000 0.190845 -0.981620
-11.93462 2.66560 -35.19278  0.943416 0.059386 -0.326250
-11.93462 2.79655 -35.17796  0.870394 0.010296 -0.492249
-12.09663 2.25652 -34.47462  0.000000 0.198486 0.980104
-12.25864 2.25177 -34.51088  -0.936212 0.059935 0.346288
-12.25864 2.48226 -34.56524  -0.827094 0.124542 0.548092
-12.09663 2.49413 -34.53403  0.000000 0.245422 0.969416
-11.93462 2.48226 -34.56524  0.868503 0.116404 0.481822
-11.93462 2.25177 -34.51088  0.964387 0.049391 0.259842
-12.25864 2.48226 -35.23725  -0.827096 0.124539 -0.548090
-12.09663 2.49413 -35.26846  0.000000 0.245422 -0.969416
-12.25864 2.25177 -35.29160  -0.936212 0.059935 -0.346286
-12.09663 2.25652 -35.32787  0.000000 0.198486 -0.980104
-11.93462 2.25177 -35.29160  0.964388 0.049391 -0.259840
-11.93462 2.48226 -35.23725  0.868505 0.116401 -0.481820
-12.25864 1.64329 -34.44003  -0.924742 0.016293 0.380245
-12.25864 1.97938 -34.46642  -0.917864 0.046829 0.394123
-12.09663 1.97570 -34.42602  0.000000 0.107154 0.994242
-12.09663 1.62922 -34.39718  0.000000 0.024147 0.999709
-11.93462 1.97938 -34.46642  0.946065 0.041894 0.321256
-11.93462 1.64329 -34.44003  0.950976 0.014910 0.308904
-12.25864 1.97938 -35.33607  -0.917865 0.046829 -0.394121
-12.09663 1.97570 -35.37647  0.000000 0.107150 -0.994243
-12.25864 1.64329 -35.36246  -0.924742 0.016293 -0.380245
-12.09663 1.62922 -35.40531  0.000000 0.024143 -0.999709
-11.93462 1.64329 -35.36246  0.950976 0.014910 -0.308904
-11.93462 1.97938 -35.33607  0.946066 0.041894 -0.321255
-12.09663 0.74940 -34.41846  0.000000 -0.064381 0.997925
-12.25864 0.78987 -34.45950  -0.946653 -0.017181 0.321797
-12.25864 1.22172 -34.43993  -0.820063 -0.013394 0.572116
-12.09663 1.19460 -34.39707  0.000000 -0.024178 0.999708
-11.93462 1.22172 -34.43993  0.850233 -0.012361 0.526261
-11.93462 0.78987 -34.45950  0.970180 -0.014086 0.241976
-12.25864 1.22172 -35.36256  -0.820061 -0.013393 -0.572120
-12.09663 1.19460 -35.40541  -0.000000 -0.024178 -0.999708
-12.25864 0.78987 -35.34299  -0.946653 -0.017181 -0.321797
-12.09663 0.74940 -35.38403  -0.000000 -0.064378 -0.997926
-11.93462 0.78987 -35.34299  0.970180 -0.014086 -0.241976
-11.93462 1.22172 -35.36256  0.850231 -0.012360 -0.526265
-12.21664 0.12760 -35.19271  -0.780898 -0.542440 -0.309770
-12.25864 0.04892 -34.90125  -0.833592 -0.552381 -0.000000
-12.09663 0.02642 -34.90125  -0.000000 -1.000000 0.000000
-12.09663 0.11260 -35.21522  -0.000000 -0.687138 -0.726527
-12.21664 0.12760 -34.60978  -0.780897 -0.542441 0.309771
-12.09663 0.11260 -34.58728  -0.000000 -0.687135 0.726530
-11.97662 0.12760 -34.60978  0.822679 -0.498922 0.272537
-11.93462 0.04892 -34.90125  0.883529 -0.468377 -0.000000
-11.97662 0.12760 -35.19271  0.822679 -0.498922 -0.272536
-12.25864 0.35240 -34.49211  -0.884409 -0.126257 0.449310
-12.09663 0.37117 -34.45410  -0.000000 -0.256248 0.966611
-11.93462 0.35240 -34.49211  0.916992 -0.119266 0.380659
-12.25864 0.35240 -35.31038  -0.884410 -0.126259 -0.449308
-12.09663 0.37117 -35.34839  0.000000 -0.256243 -0.966613
-11.93462 0.35240 -35.31038  0.916992 -0.119267 -0.380658
-11.92382 0.35240 -34.90125  0.998198 -0.060001 -0.000000
-11.92382 0.78987 -34.90125  1.000000 -0.000626 0.000000
-12.31264 0.35240 -34.90125  -0.994081 -0.108641 -0.000000
-12.31264 0.78987 -34.90125  -0.999995 -0.003128 0.000000
-11.92382 1.22172 -34.90125  1.000000 -0.000270 0.000000
-11.92382 1.64329 -34.90125  1.000000 0.000575 0.000000
-12.31264 1.22172 -34.90125  -0.999999 -0.001350 0.000000
-12.31264 1.64329 -34.90125  -0.999996 0.002875 0.000000
-11.92382 1.97938 -34.90125  0.999999 0.001295 0.000000
-11.92382 2.25177 -34.90125  0.999998 0.002144 0.000000
-12.31264 1.97938 -34.90125  -0.999979 0.006474 0.000000
-12.31264 2.25177 -34.90125  -0.999942 0.010722 -0.000000
-11.92382 2.48226 -34.90125  0.999997 0.002495 0.000000
-11.92382 2.66560 -34.90125  0.999999 0.001252 -0.000000
-12.31264 2.48226 -34.90125  -0.999922 0.012475 0.000000
-12.31264 2.66560 -34.90125  -0.999980 0.006261 -0.000000
-11.92382 2.79655 -34.90125  1.000000 0.000000 0.000000
-11.92382 2.90132 -34.90125  0.999999 -0.001199 0.000000
-12.31264 2.79655 -34.90125  -1.000000 0.000000 0.000000
-12.31264 2.90132 -34.90125  -0.999982 -0.005994 0.000000
-11.92382 3.00608 -34.90125  0.999996 -0.002968 0.000000
-11.92382 3.14752 -34.90125  0.999997 -0.002490 0.000000
-12.31264 3.00608 -34.90125  -0.999890 -0.014837 0.000000
-12.31264 3.14752 -34.90125  -0.999923 -0.012451 0.000000
-11.92382 3.36229 -34.90125  0.999999 -0.001720 0.000000
-11.92382 3.58229 -34.90125  1.000000 0.000000 -0.000000
-12.31264 3.36229 -34.90125  -0.999963 -0.008597 0.000000
-12.31264 3.58229 -34.90125  -1.000000 0.000000 0.000000
-11.92382 3.73944 -34.90125  0.999994 0.003524 -0.000000
-11.92382 3.85992 -34.90125  0.999977 0.006782 0.000000
-12.31264 3.73944 -34.90125  -0.999845 0.017619 -0.000000
-12.31264 3.85992 -34.90125  -0.999425 0.033893 0.000000
-11.92382 3.96993 -34.90125  0.999873 0.015923 0.000000
-11.92479 4.04821 -34.90125  0.998607 0.052769 0.000000
-12.31264 3.96993 -34.90125  -0.997894 0.064868 0.000000
-12.31264 4.05374 -34.90125  -0.975797 0.218678 0.000000
-11.92759 4.07412 -34.90125  0.978334 0.207031 -0.000000
-12.29968 4.09535 -34.90125  -0.902989 0.429664 -0.000000
-12.34350 0.00000 -56.16292  0.914881 0.228720 0.332684
-12.34350 6.17175 -49.37400  0.425285 -0.850569 -0.309298
-12.34350 6.17175 -56.16292  0.445743 -0.891485 0.081044
-12.34350 0.00000 -49.37400  0.684830 0.684830 -0.249029
-4.93740 0.00000 -56.16292  -0.374879 0.749758 0.545279
-4.93740 6.17175 -49.37400  -0.122064 -0.976513 -0.177548
-4.93740 6.17175 -56.16292  -0.425285 -0.850569 0.309298
-4.93740 0.00000 -49.37400  -0.894427 0.447214 0.000000
-12.32519 4.93740 -56.15493  0.916539 0.000000 0.399945
-12.32651 4.93740 -49.37956  0.950397 0.000000 -0.311039
-4.95530 4.93740 -56.15569  -0.927179 0.000000 0.374618
-4.93740 4.93740 -49.37400  -0.673591 -0.738182 -0.036909
-9.87480 6.17175 -56.16292  0.000000 -0.989586 0.143940
-9.87480 4.93740 -56.14435  0.000000 0.000000 1.000000
-9.87480 0.00000 -56.16292  0.000000 0.877895 0.478852
-9.87480 0.00000 -49.37400  0.282272 0.952667 -0.112909
-9.87480 4.93740 -49.37400  0.872872 -0.436436 -0.218218
-9.87480 6.17175 -49.37400  0.000000 -0.990830 -0.135113
2.46870 0.00000 -61.42126  -0.880118 0.440059 0.178161
2.46870 4.93740 -61.42126  -0.445392 -0.890785 0.090160
-2.46870 4.93740 -61.42126  0.880118 -0.440059 0.178161
-2.46870 0.00000 -61.42126  0.445392 0.890785 0.090160
12.74491 0.00000 -54.92411  -0.558295 0.647728 -0.518417
9.98395 0.00000 -59.01740  0.410695 0.792049 0.451650
9.98395 4.93740 -59.01740  0.564402 -0.544242 0.620686
12.74491 4.93740 -54.92411  -0.371483 -0.861981 -0.344948
5.51533 0.00000 -51.69197  0.834165 0.517215 0.191462
9.87480 0.00000 -49.37400  -0.488785 0.868874 -0.078400
5.51533 4.93740 -51.69197  0.621312 -0.770477 0.142607
9.87480 4.93740 -49.37400  -0.742124 -0.659607 -0.119036
17.89808 0.00000 -75.91252  0.165050 0.574530 0.801670
17.89808 18.51525 -49.37400  0.110875 -0.578927 -0.807806
17.89808 18.51525 -75.91252  0.261788 -0.911272 0.317885
17.89808 0.00000 -49.37400  0.177946 0.929131 -0.324116
49.37400 0.00000 -75.91252  -0.267580 0.909771 0.317362
49.37400 18.51525 -49.37400  -0.267580 -0.909771 -0.317362
49.37400 18.51525 -75.91252  -0.565305 -0.480509 0.670478
49.37400 0.00000 -49.37400  -0.565305 0.480509 -0.670478
17.89808 0.00000 -62.95185  0.986112 0.074274 0.148547
17.91529 18.51525 -62.95185  1.000000 0.000000 0.000000
17.92076 18.51525 -58.01445  1.000000 0.000000 0.000000
17.89808 0.00000 -58.01445  0.892197 0.423535 -0.156855
17.89808 4.93740 -62.95185  0.842612 -0.380792 0.380792
17.89808 4.93740 -58.01445  0.771170 -0.511579 -0.378924
43.67500 0.00000 -54.76514  0.000000 -0.994563 0.104132
49.06418 2.69459 -54.76514  0.702246 0.702247 0.117041
43.67500 2.69459 -54.76514  -0.141517 0.976467 0.162744
49.06418 0.00000 -54.76514  0.239426 -0.957704 0.159617
43.67500 0.00000 -70.93266  0.000000 -0.993068 -0.117537
49.06418 2.69459 -70.93266  0.241747 0.966988 -0.080582
43.67500 2.69459 -70.93266  -0.245880 0.958934 -0.141381
49.06418 0.00000 -70.93266  0.688247 -0.688248 -0.229416
35.86071 0.00000 -54.76514  -0.562464 0.815572 0.135929
35.86071 0.00000 -70.93266  -0.322018 -0.933852 -0.155642
35.86071 0.00000 -70.39375  0.076287 -0.553084 0.829625
49.06418 3.77242 -70.39375  0.176090 0.440226 0.880451
35.86071 0.80838 -70.39375  -0.131473 0.272337 0.953178
49.06418 2.69459 -70.39375  0.048450 -0.242251 0.969003
35.86071 0.00000 -70.93266  0.228291 -0.778875 -0.584156
49.06418 3.77242 -70.93266  0.070535 0.705346 -0.705346
35.86071 0.80838 -70.93266  -0.232927 0.482492 -0.844361
49.06418 2.69459 -70.93266  0.089087 -0.445435 -0.890871
43.67500 2.69459 -70.39375  0.115420 -0.565556 0.816593
43.67500 3.77242 -70.39375  -0.128895 0.574171 0.808526
43.67500 3.77242 -70.93266  -0.074904 0.333665 -0.939711
43.67500 2.69459 -70.93266  0.066632 -0.326498 -0.942846
49.06418 3.77242 -55.30407  0.176092 0.440230 -0.880448
43.67500 3.77242 -55.30407  -0.128897 0.574176 -0.808522
43.67500 2.69459 -55.30407  0.115421 -0.565561 -0.816589
49.06418 2.69459 -55.30407  0.048451 -0.242254 -0.969002
35.86071 0.00000 -55.30407  0.076288 -0.553089 -0.829622
35.86071 0.80838 -55.30407  -0.131475 0.272340 -0.953176
49.06418 3.77242 -54.76514  0.070535 0.705351 0.705341
43.67500 3.77242 -54.76514  -0.074905 0.333670 0.939709
35.86071 0.80838 -54.76514  -0.232930 0.482497 0.844358
35.86071 0.00000 -54.76514  0.228292 -0.778878 0.584150
43.67500 2.69459 -54.76514  0.066633 -0.326502 0.942845
49.06418 2.69459 -54.76514  0.089088 -0.445440 0.890868
43.67500 0.00000 -70.93266  0.000000 -0.994563 -0.104132
43.67500 2.69459 -70.93266  -0.141517 0.976467 -0.162744
35.86071 0.00000 -70.93266  -0.562464 0.815572 -0.135929
35.86071 0.00000 -54.76514  -0.322018 -0.933852 0.155642
43.67500 2.69459 -54.76514  -0.245880 0.958934 0.141381
43.67500 0.00000 -54.76514  0.000000 -0.993068 0.117537
49.06418 0.00000 -70.93266  0.239426 -0.957704 -0.159617
49.06418 2.69459 -70.93266  0.702246 0.702247 -0.117041
49.06418 2.69459 -54.76514  0.241747 0.966988 0.080582
49.06418 0.00000 -54.76514  0.688247 -0.688248 0.229416
49.06418 3.77242 -70.39375  0.176090 0.440226 0.880451
49.06418 2.69459 -70.39375  0.048450 -0.242251 0.969003
43.67500 2.69459 -70.39375  0.115420 -0.565556 0.816593
43.67500 3.77242 -70.39375  -0.128895 0.574171 0.808526
35.86071 0.00000 -70.39375  0.076287 -0.553084 0.829625
35.86071 0.80838 -70.39375  -0.131473 0.272337 0.953178
43.67500 3.77242 -70.93266  -0.074904 0.333665 -0.939711
49.06418 3.77242 -70.93266  0.070535 0.705346 -0.705346
35.86071 0.80838 -70.93266  -0.232927 0.482492 -0.844361
43.67500 2.69459 -70.93266  0.066632 -0.326498 -0.942846
35.86071 0.00000 -70.93266  0.228291 -0.778875 -0.584156
49.06418 2.69459 -70.93266  0.089087 -0.445435 -0.890871
49.06418 3.77242 -55.30407  0.176092 0.440230 -0.880448
43.67500 3.77242 -55.30407  -0.128897 0.574176 -0.808522
43.67500 2.69459 -55.30407  0.115421 -0.565561 -0.816589
49.06418 2.69459 -55.30407  0.048451 -0.242254 -0.969002
35.86071 0.00000 -55.30407  0.076288 -0.553089 -0.829622
35.86071 0.80838 -55.30407  -0.131475 0.272340 -0.953176
